StudyID;Series_ID;Species;Username;Date_created;Data_source_type;Source_year;DOI;Author;Journal;Class;Order;Family;Subspecies;Location;Country;Latitude;Longitude;Accurancy;Protected;System;Units;Method;Year_start;Year_end;Primary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Secondary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Tertiary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Fourth_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Fifth_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;
gris17;gris17.5;Sylvia atricapilla;Eneko Arrondo;5/4/22;Grey literature;2022;;estación Biológica Doñana;;Aves;Passeriformes;Sylvidae;;Doñana;Spain;36,99;-6,444;Exact;Yes;Terrestrial;individual/day;ringing;1998;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
gris17;gris17.6;Phylloscopus collybita;Eneko Arrondo;5/4/22;Grey literature;2022;;estación Biológica Doñana;;Aves;Passeriformes;Phylloscopidae;;Doñana;Spain;36.99;-6.449;Exact;Yes;Terrestrial;individual/day;ringing;1998;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
gris18;gris18.1;Otis tarda;Eneko Arrondo;6/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Otidiformes;Otididae;;Monegros;Spain;41.81;-0.408;Exact;No;Terrestrial;individual;census;2004;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris18;gris18.2;Otis tarda;Eneko Arrondo;6/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Otidiformes;Otididae;;Gallocanta;Spain;40.973;-1.501;Exact;Yes;Terrestrial;individual;census;2004;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris19;gris19.1;Aquila fasciata;Eneko Arrondo;6/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Accipitriformes;Accipitridae;;Huesca;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1990;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris19;gris19.2;Aquila fasciata;Eneko Arrondo;6/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Accipitriformes;Accipitridae;;Teruel;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1990;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris19;gris19.3;Aquila fasciata;Eneko Arrondo;6/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Accipitriformes;Accipitridae;;Zaragoza;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1990;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris2;gris2.1;Gyps fulvus;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Aves;Accipitriformes;Accipitridae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;breeding pairs;census;1989;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
gris20;gris20.1;Ursus actos;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Mammalia;Carnivora;Ursidae;;Aragón;Spain;NA;NA;Region;;Terrestrial;Individuals;census;1995;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.1;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Balsa de Mujer Muerta (Valareña);Spain;42.13;-1.34;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.2;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Carrizal de Escorón;Spain;42.04;-1.21;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.3;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Pantanico del Vedado;Spain;42.28;-1.34;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.4;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Embalse de Valdelafuén;Spain;42.3;-1.28;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.5;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Estanca de Castiliscar;Spain;42,38;-1,3;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.6;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Lagunazo de Moncayuelo;Spain;42,22;-1,31;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.7;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;La Bueta;Spain;42.3;-1.26;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.8;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Carrizal del Caserío de Arana;Spain;NA;NA;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris21;gris21.9;Botaurus stellaris;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Pelicaniformes;ardeidae;;Carrizal de San Gil;Spain;NA;NA;Exact;No;Terrestrial;males;census;2001;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris22;gris22.1;Falco naumanni;Eneko Arrondo;7/4/22;Grey literature;2022;;Gobierno de Aragón;;Aves;Falconiformes;Falconidae;;Aragón;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1993;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
gris23;gris23.1;Caprimulgus ruficollis;Eneko Arrondo;26/4/22;Grey literature;2022;;Carlos Camacho;;Aves;Caprimulgiformes;Caprimulgidae;;Los Mimbrales;Spain;37.12;-6.57;Exact;No;Terrestrial;IKA;census;2009;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris24;gris24.1;Rupicapra rupycrapra;Eneko Arrondo;1/5/22;Journal;2013;doi:10.1371/journal.pone.0061887;Mari Cruz Arnal et al.;;Mammalia;Arctyodactila;Bovidae;;Pirineos aragoneses;Spain;NA;NA;Region;Yes;Terrestrial;Individuals;census;2000;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris24;gris24.2;Capreolus capreolus;Eneko Arrondo;1/5/22;Journal;2013;doi:http://dx.doi.org/10.5424/fs/2013223-02820eISSN: 2171-9845;Herrero et al.;;Mammalia;Arctyodactila;Cervidae;;Reservas de Caza de Los Valles, RC de Viñamala, RC Los Circos y RC Benasque.;Spain;NA;NA;Region;Yes;Terrestrial;IKA;several;2003;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris24;gris24.3;Capra pyrenaica;Eneko Arrondo;1/5/22;Journal;2013;DOI 10.1515/mammalia-2012-00;Herrero et al.;;Mammalia;Arctyodactila;Bovidae;;Sierra de Guara;Spain;42.3;-0.16;Exact;Yes;Terrestrial;individuals;fix point census;2006;2012;;;;;;;;;;;;;;;;;;;;;;;;;;
gris25;gris25.1;Psittacula kramer;Eneko Arrondo;1/5/22;Journal;2022;https://doi.org/10.3390/ani12060677;Hernández-Brito et al.;;Aves;Psittaciformes;Psittaculidae;;Sevilla ciudad;Spain;37.39;-5.98;Exact;No;Terrestrial;individuals;census;2013;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris25;gris25.2;Myiopsitta monachus;Eneko Arrondo;1/5/22;Journal;2022;https://doi.org/10.3390/ani12060677;Hernández-Brito et al.;;Aves;Psittaciformes;Psitacidae;;Sevilla ciudad;Spain;37.39;-5.98;Exact;No;Terrestrial;individuals;census;2013;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.1;Oryctolagus cuniculus;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Mammalia;Lagomorpha;Leporidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1987;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.2;Vulpes vulpes;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Mammalia;Carnivora;Canidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1987;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.3;Lepus granatensis;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Mammalia;Lagomorpha;Leporidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1987;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.4;Athene noctua;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Aves;Strigiforme;Strigidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1991;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.5;Burinus oedicnemus;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Aves;Charadriiformes;Burhinidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1991;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.6;Caprimulgus ruficollis;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Aves;Caprimulgiformes;Caprimulgidae;;Bardenas;Spain;42.179;-1.533;Exact;Yes;Terrestrial;IKA;transect;1991;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris3;gris3.7;Coturnix coturnix;Eneko Arrondo;2/3/22;Grey literature;2022;-;Bardenas;-;Aves;Galliformes;Phasianidae;;Bardenas;Spain;42,179;-1,533;Exact;Yes;Terrestrial;IKA;transect;1991;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris4;gris4.1;Capra pyrenaica;Eneko Arrondo;2/3/22;Grey literature;2022;-;Cazorla;-;Mammalia;Arctyodactila;Capridae;;Cazorla;Spain;39.917;-2.932;Exact;Yes;Terrestrial;IKA;transect;1992;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
gris4;gris4.2;Cervus elaphus;Eneko Arrondo;2/3/22;Grey literature;2022;-;Cazorla;-;Mammalia;Arctyodactila;Cervidae;;Cazorla;Spain;39.917;-2.932;Exact;Yes;Terrestrial;IKA;transect;1991;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
gris4;gris4.3;Dama dama;Eneko Arrondo;2/3/22;Grey literature;2022;-;Cazorla;-;Mammalia;Arctyodactila;Cervidae;;Cazorla;Spain;39,917;-2,932;Exact;Yes;Terrestrial;IKA;transect;1992;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
gris4;gris4.4;Ovies orientalis;Eneko Arrondo;2/3/22;Grey literature;2022;-;Cazorla;-;Mammalia;Arctyodactila;Capridae;;Cazorla;Spain;39.917;-2.932;Exact;Yes;Terrestrial;IKA;transect;1992;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
gris5;gris5.1;Gypaetus barbatus;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;-;Aves;Accipitriformes;Accipitridae;;Pirineos;Spain;42,664;457;Exact;Yes;Terrestrial;breeding pairs;census;1979;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
gris6;gris6.1;Lynx pardinus;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;-;Mammalia;Carnivora;Felidae;;España;Spain;NA;NA;National;;Terrestrial;individuals;census;2002;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
gris7;gris7.5;Aquila adalberti;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;;Aves;Accipitriformes;Accipitridae;;Portugal;Portugal;NA;NA;National;;Terrestrial;breeding pairs;census;2002;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris7;gris7.1;Aquila adalberti;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;;Aves;Accipitriformes;Accipitridae;;Castilla la mancha;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1986;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris7;gris7.2;Aquila adalberti;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;;Aves;Accipitriformes;Accipitridae;;Castilla y León;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1986;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris7;gris7.3;Aquila adalberti;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;;Aves;Accipitriformes;Accipitridae;;Extremadura;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1986;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris7;gris7.4;Aquila adalberti;Eneko Arrondo;28/3/22;Grey literature;2022;-;Ministerio;;Aves;Accipitriformes;Accipitridae;;Madrid;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;1986;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
gris8;gris8.1;Neophron percnopterus;Eneko Arrondo;28/3/22;Grey literature;2022;;Junta de Andalucia;;Aves;Accipitriformes;Accipitridae;;Andalucia;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;2004;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris8;gris8.2;Aegypius monachus;Eneko Arrondo;28/3/22;Grey literature;2022;;Junta de Andalucia;;Aves;Accipitriformes;Accipitridae;;Andalucia;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;2002;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
gris8;gris8.3;Milvus milvus;Eneko Arrondo;28/3/22;Grey literature;2022;;Junta de Andalucia;;Aves;Accipitriformes;Accipitridae;;Andalucia;Spain;NA;NA;Region;;Terrestrial;breeding pairs;census;2005;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris8;gris8.4;Gypaetus barbatus;Eneko Arrondo;28/3/22;Grey literature;2022;;Junta de Andalucia;;Aves;Accipitriformes;Accipitridae;;Cazorla;Spain;39.917;-2.932;Exact;Yes;Terrestrial;breeding pairs;census;2014;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
gris9;gris9.1;Falco peregrinus;Eneko Arrondo;28/3/22;Grey literature;2022;;Estación Biológica Doñana;;Aves;Falconiformes;Falconidae;;Doñana;Spain;36.99;-6.449;Exact;Yes;Terrestrial;breeding pairs;census;2008;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
MEG1;gris_meg1.1;Cyanopica cooki;Monica;;Grey literature;;;De la Cruz;;Aves;Passeriformes;Corvidae;;Valdesequera, Villar del Rey, Badajoz;Spain;3.906.657;-684.569;Exact;No;Terrestrial;Number of breeding pairs, also included number of individulas (pairs and helpers),number of colonies and number of helpers;Weekly census counts;1995;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_001;Myliobatis aquila;Eneko Aspillaga;31/3/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Chondrichthyes;Myliobatiformes;Myliobatidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_002;Engraulis encrasicolus;Eneko Aspillaga;1/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Clupeiformes;Engraulidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_003;Muraena helena;Eneko Aspillaga;2/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Anguilliformes;Muraenidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_004;Anthias anthias;Eneko Aspillaga;3/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_005;Epinephelus costae;Eneko Aspillaga;4/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_006;Epinephelus marginatus;Eneko Aspillaga;5/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_007;Mycteroperca rubra;Eneko Aspillaga;6/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_008;Serranus cabrilla;Eneko Aspillaga;7/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_009;Serranus scriba;Eneko Aspillaga;8/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_010;Apogon imberbis;Eneko Aspillaga;9/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Kurtiformes;Apogonidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_011;Seriola dumerili;Eneko Aspillaga;10/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Carangiformes;Carangidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_012;Pseudocaranx dentex;Eneko Aspillaga;11/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Carangiformes;Carangidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_013;Sarda sarda;Eneko Aspillaga;12/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Scombriformes;Scombridae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_014;Sciaena umbra;Eneko Aspillaga;13/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Acanthuriformes;Sciaenidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3,765,008;-65,585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_015;Mullus surmuletus;Eneko Aspillaga;14/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Mullidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_016;Boops boops;Eneko Aspillaga;15/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_017;Dentex dentex;Eneko Aspillaga;16/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_018;Diplodus annularis;Eneko Aspillaga;17/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_019;Diplodus cervinus;Eneko Aspillaga;18/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_020;Diplodus puntazzo;Eneko Aspillaga;19/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_021;Diplodus sargus;Eneko Aspillaga;20/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_022;Diplodus vulgaris;Eneko Aspillaga;21/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3,765,008;-65,585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_023;Oblada melanura;Eneko Aspillaga;22/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3,765,008;-65,585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
Mur1;Mur1_024;Pagrus pagrus;Eneko Aspillaga;23/4/22;Grey literature;2018;http://hdl.handle.net/10201/89950;García-Charton et al.;Estudios de seguimiento de las reservas marinas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso. 2018;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de Cabo de Palos - Islas Hormigas (Murcia);Spain;3.765.008;-0.65585;Approx;Yes;Marine;Abundance (ind/250 m2);Underwater censuses;1996;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
